#####################################################################
# Alchemist log file - simulation started at: 2020-01-26T11:20+0000 #
#####################################################################
# seed = 34.0, taskFrequency = 0.00316, cloudcost = 0.0, algorithm = false
#
# The columns have the following meaning: 
# time taskHops[Mean] hasTask[Sum] tasks[Sum] completedTasks[Sum] giveupTasks[Sum] taskLatency[Sum] 
0.0 NaN 0.0 0.0 0.0 0.0 0.0 
2.0051852976981563 NaN 0.0 1.0 0.0 0.0 0.0 
4.005185297698157 NaN 2.0 3.0 0.0 0.0 0.0 
6.005185297698157 NaN 4.0 4.0 0.0 0.0 0.0 
8.005185297698157 NaN 5.0 5.0 0.0 0.0 0.0 
10.005185297698157 NaN 5.0 5.0 0.0 0.0 0.0 
12.005185297698157 NaN 5.0 5.0 0.0 0.0 0.0 
14.005185297698157 NaN 7.0 8.0 0.0 0.0 0.0 
16.005185297698155 NaN 9.0 9.0 0.0 0.0 0.0 
18.005185297698155 NaN 9.0 10.0 0.0 0.0 0.0 
20.005185297698155 NaN 10.0 10.0 0.0 0.0 0.0 
22.005185297698155 NaN 11.0 11.0 0.0 0.0 0.0 
24.005185297698155 NaN 12.0 12.0 0.0 0.0 0.0 
26.005185297698155 NaN 12.0 12.0 0.0 0.0 0.0 
28.005185297698155 NaN 12.0 13.0 0.0 0.0 0.0 
30.005185297698155 NaN 14.0 14.0 0.0 0.0 0.0 
32.005185297698155 NaN 16.0 16.0 0.0 0.0 0.0 
34.005185297698155 NaN 16.0 16.0 0.0 0.0 0.0 
36.005185297698155 NaN 16.0 16.0 0.0 0.0 0.0 
38.005185297698155 NaN 17.0 17.0 0.0 0.0 0.0 
40.005185297698155 NaN 17.0 17.0 0.0 0.0 0.0 
42.005185297698155 NaN 17.0 18.0 0.0 0.0 0.0 
44.005185297698155 NaN 18.0 19.0 0.0 0.0 0.0 
46.005185297698155 NaN 19.0 19.0 0.0 0.0 0.0 
48.005185297698155 NaN 19.0 19.0 0.0 0.0 0.0 
50.005185297698155 NaN 19.0 19.0 0.0 0.0 0.0 
52.005185297698155 NaN 20.0 20.0 0.0 0.0 0.0 
54.005185297698155 NaN 23.0 23.0 0.0 0.0 0.0 
56.005185297698155 NaN 23.0 23.0 0.0 0.0 0.0 
58.005185297698155 NaN 23.0 23.0 0.0 0.0 0.0 
60.005185297698155 NaN 23.0 23.0 0.0 0.0 0.0 
62.005185297698155 NaN 23.0 24.0 0.0 0.0 0.0 
64.00518529769815 NaN 25.0 25.0 0.0 0.0 0.0 
66.00518529769815 NaN 25.0 25.0 0.0 0.0 0.0 
68.00518529769815 NaN 26.0 26.0 0.0 0.0 0.0 
70.00518529769815 NaN 26.0 26.0 0.0 0.0 0.0 
72.00518529769815 NaN 26.0 26.0 0.0 0.0 0.0 
74.00518529769815 NaN 26.0 26.0 0.0 0.0 0.0 
76.00518529769815 NaN 27.0 27.0 0.0 0.0 0.0 
78.00518529769815 NaN 27.0 27.0 0.0 0.0 0.0 
